date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:42:17	601329/601329	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Apr%202023%2015:49:16%20GMT	https://www.immoricon.com/storage/app/uploads/public/414/4dc/f39/thumb__500_300_0_0_crop.png	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/414/4dc/f39/thumb__500_300_0_0_crop.png	(from https://www.immoricon.com/news)
11:42:18	36968/36968	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Apr%202023%2014:45:14%20GMT	https://www.immoricon.com/storage/app/uploads/public/972/3d7/d28/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/972/3d7/d28/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:18	14951/14951	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2019:22:52%20GMT	https://www.immoricon.com/storage/app/uploads/public/f5c/029/7bc/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/f5c/029/7bc/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:18	24508/24508	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2019:22:52%20GMT	https://www.immoricon.com/storage/app/uploads/public/f5c/029/7bc/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/f5c/029/7bc/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:18	21870/21870	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2018:51:18%20GMT	https://www.immoricon.com/storage/app/uploads/public/3f9/2ff/b89/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/3f9/2ff/b89/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:19	34476/34476	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2018:51:18%20GMT	https://www.immoricon.com/storage/app/uploads/public/3f9/2ff/b89/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/3f9/2ff/b89/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:19	28409/28409	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:18%20GMT	https://www.immoricon.com/blog/post/our-new-product-range-mattress-components	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/our-new-product-range-mattress-components.html	(from https://www.immoricon.com/news)
11:42:19	23685/23685	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202022%2020:06:52%20GMT	https://www.immoricon.com/storage/app/uploads/public/563/bfe/553/thumb__270_270_0_0_crop.jpeg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/563/bfe/553/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:20	45868/45868	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202022%2020:06:52%20GMT	https://www.immoricon.com/storage/app/uploads/public/563/bfe/553/thumb__500_300_0_0_crop.jpeg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/563/bfe/553/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:20	29441/29441	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:19%20GMT	https://www.immoricon.com/blog/post/south-east-europe-the-serious-sourcing-alternative-that-we-should-all-consider	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/south-east-europe-the-serious-sourcing-alternative-that-we-should-all-consider.html	(from https://www.immoricon.com/news)
11:42:20	10496/10496	---M--	200	added ('OK')	image/webp	date:Mon,%2008%20Aug%202022%2019:04:46%20GMT	https://www.immoricon.com/storage/app/uploads/public/b73/eee/386/thumb__270_270_0_0_crop.webp	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/b73/eee/386/thumb__270_270_0_0_crop.webp	(from https://www.immoricon.com/news)
11:42:21	19922/19922	---M--	200	added ('OK')	image/webp	date:Mon,%2008%20Aug%202022%2019:04:46%20GMT	https://www.immoricon.com/storage/app/uploads/public/b73/eee/386/thumb__500_300_0_0_crop.webp	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/b73/eee/386/thumb__500_300_0_0_crop.webp	(from https://www.immoricon.com/news)
11:42:21	29102/29102	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:20%20GMT	https://www.immoricon.com/blog/post/merchants-tale	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/merchants-tale.html	(from https://www.immoricon.com/news)
11:42:21	25088/25088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20May%202022%2017:19:40%20GMT	https://www.immoricon.com/storage/app/uploads/public/bd4/990/563/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/bd4/990/563/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:22	40508/40508	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20May%202022%2017:19:40%20GMT	https://www.immoricon.com/storage/app/uploads/public/bd4/990/563/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/bd4/990/563/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:22	28731/28731	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:21%20GMT	https://www.immoricon.com/blog/post/one-stop-product-sourcing-services-your-business	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/one-stop-product-sourcing-services-your-business.html	(from https://www.immoricon.com/news)
11:42:23	28386/28386	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Apr%202022%2002:07:34%20GMT	https://www.immoricon.com/storage/app/uploads/public/f6b/c2d/898/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/f6b/c2d/898/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:23	51197/51197	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Apr%202022%2002:07:34%20GMT	https://www.immoricon.com/storage/app/uploads/public/f6b/c2d/898/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/f6b/c2d/898/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:23	27941/27941	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:22%20GMT	https://www.immoricon.com/blog/post/lets-spread-solidarity	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/lets-spread-solidarity.html	(from https://www.immoricon.com/news)
11:42:23	26767/26767	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Mar%202022%2018:28:42%20GMT	https://www.immoricon.com/storage/app/uploads/public/d81/245/e25/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/d81/245/e25/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:24	46420/46420	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Mar%202022%2018:28:42%20GMT	https://www.immoricon.com/storage/app/uploads/public/d81/245/e25/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/d81/245/e25/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:24	28350/28350	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:23%20GMT	https://www.immoricon.com/blog/post/growing-your-business-together	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/growing-your-business-together.html	(from https://www.immoricon.com/news)
11:42:25	40690/40690	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2019:13:12%20GMT	https://www.immoricon.com/storage/app/uploads/public/fef/e6d/8e7/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/fef/e6d/8e7/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:25	78858/78858	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2019:13:12%20GMT	https://www.immoricon.com/storage/app/uploads/public/fef/e6d/8e7/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/fef/e6d/8e7/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news)
11:42:25	52988/52988	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:24%20GMT	https://www.immoricon.com/news?page=2	C:/xampp/htdocs/bussines/www.immoricon.com/news4658.html	(from https://www.immoricon.com/news)
11:42:25	758/758	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2014:46:40%20GMT	https://www.immoricon.com/themes/immoricon/assets/images/mail-blue.png	C:/xampp/htdocs/bussines/www.immoricon.com/themes/immoricon/assets/images/mail-blue.png	(from https://www.immoricon.com/contact)
11:42:26	1111/1111	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Feb%202021%2014:46:40%20GMT	https://www.immoricon.com/themes/immoricon/assets/images/phone-blue.png	C:/xampp/htdocs/bussines/www.immoricon.com/themes/immoricon/assets/images/phone-blue.png	(from https://www.immoricon.com/contact)
11:42:26	204442/204442	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Apr%202023%2015:49:16%20GMT	https://www.immoricon.com/storage/app/uploads/public/643/67e/9d2/64367e9d29104196448148.png	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/643/67e/9d2/64367e9d29104196448148.png	(from https://www.immoricon.com/blog/post/product-sourcing-from-balkans)
11:42:27	122529/122529	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Aug%202025%2007:58:33%20GMT	https://www.immoricon.com/storage/app/media/news/Balkan_region.png	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/media/news/Balkan_region.png	(from https://www.immoricon.com/blog/post/product-sourcing-from-balkans)
11:42:28	28357/28357	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Apr%202023%2014:45:14%20GMT	https://www.immoricon.com/storage/app/uploads/public/972/3d7/d28/thumb__330_330_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/972/3d7/d28/thumb__330_330_0_0_crop.jpg	(from https://www.immoricon.com/blog/post/product-sourcing-from-balkans)
11:42:28	20208/20208	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2019:22:52%20GMT	https://www.immoricon.com/storage/app/uploads/public/f5c/029/7bc/thumb__330_330_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/f5c/029/7bc/thumb__330_330_0_0_crop.jpg	(from https://www.immoricon.com/blog/post/product-sourcing-from-balkans)
11:42:28	360668/360668	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Aug%202025%2008:39:31%20GMT	https://www.immoricon.com/storage/app/media/news/Transport.png	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/media/news/Transport.png	(from https://www.immoricon.com/blog/post/product-sourcing-from-balkans)
11:42:28	26783/26783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Apr%202023%2014:45:14%20GMT	https://www.immoricon.com/storage/app/uploads/public/643/66f/9be/64366f9bead08313395826.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/643/66f/9be/64366f9bead08313395826.jpg	(from https://www.immoricon.com/blog/post/types-foam-used-sleeping-industry)
11:42:29	17828/17828	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Apr%202023%2014:41:50%20GMT	https://immoricon.com/storage/app/media/Latex%20topper.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/Latex%20topper.jpg	(from https://www.immoricon.com/blog/post/types-foam-used-sleeping-industry)
11:42:31	173654/173654	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Apr%202023%2014:41:50%20GMT	https://immoricon.com/storage/app/media/Egg%20shell%20convoluted%20memory%20topper.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/Egg%20shell%20convoluted%20memory%20topper.jpg	(from https://www.immoricon.com/blog/post/types-foam-used-sleeping-industry)
11:42:31	60733/60733	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2019:22:52%20GMT	https://www.immoricon.com/storage/app/uploads/public/639/c71/2d7/639c712d73273370031481.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/639/c71/2d7/639c712d73273370031481.jpg	(from https://www.immoricon.com/blog/post/how-choose-best-duvets-your-business)
11:42:31	86400/86400	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2019:39:40%20GMT	https://immoricon.com/storage/app/media/printed%20duvet%20immoricon.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/printed%20duvet%20immoricon.jpg	(from https://www.immoricon.com/blog/post/how-choose-best-duvets-your-business)
11:42:31	436699/436699	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Apr%202023%2015:49:16%20GMT	https://www.immoricon.com/storage/app/uploads/public/414/4dc/f39/thumb__330_330_0_0_crop.png	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/414/4dc/f39/thumb__330_330_0_0_crop.png	(from https://www.immoricon.com/blog/post/types-foam-used-sleeping-industry)
11:42:32	135081/135081	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2018:51:18%20GMT	https://www.immoricon.com/storage/app/uploads/public/637/77f/c62/63777fc627ca4778492303.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/637/77f/c62/63777fc627ca4778492303.jpg	(from https://www.immoricon.com/blog/post/together-we-move-towards-sustainability-success)
11:42:32	135081/135081	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2018:36:00%20GMT	https://immoricon.com/storage/app/media/Immoricon%20paper%20packaging.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/Immoricon%20paper%20packaging.jpg	(from https://www.immoricon.com/blog/post/how-choose-best-duvets-your-business)
11:42:32	0/-1	---M--	500	error ('')			https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	C:/xampp/htdocs/bussines/connect.facebook.net/en_US/sdk/xfbml.customerchat.html	(from https://www.immoricon.com/)
11:42:32	444038/444038	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Nov%202022%2018:58:02%20GMT	https://immoricon.com/storage/app/media/paper-bag-packaging-immoricon-1.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/paper-bag-packaging-immoricon-1.jpg	(from https://www.immoricon.com/blog/post/together-we-move-towards-sustainability-success)
11:42:32	101687/101687	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202022%2020:06:52%20GMT	https://www.immoricon.com/storage/app/uploads/public/636/52a/8c0/63652a8c02475018337548.jpeg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/636/52a/8c0/63652a8c02475018337548.jpg	(from https://www.immoricon.com/blog/post/our-new-product-range-mattress-components)
11:42:33	31788/31788	---M--	200	added ('OK')	image/webp	date:Mon,%2008%20Aug%202022%2019:04:46%20GMT	https://www.immoricon.com/storage/app/uploads/public/62f/109/eea/62f109eeadb14304169400.webp	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/62f/109/eea/62f109eeadb14304169400.webp	(from https://www.immoricon.com/blog/post/south-east-europe-the-serious-sourcing-alternative-that-we-should-all-consider)
11:42:33	35459/35459	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Aug%202022%2018:24:52%20GMT	https://immoricon.com/storage/app/media/Europe%20vs%20China.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/Europe%20vs%20China.jpg	(from https://www.immoricon.com/blog/post/south-east-europe-the-serious-sourcing-alternative-that-we-should-all-consider)
11:42:33	504197/504197	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Nov%202022%2019:57:38%20GMT	https://immoricon.com/storage/app/media/Immoricon%20Ranges%20-%20Mattress%20Components.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/Immoricon%20Ranges%20-%20Mattress%20Components.jpg	(from https://www.immoricon.com/blog/post/our-new-product-range-mattress-components)
11:42:33	72677/72677	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Aug%202022%2018:24:52%20GMT	https://immoricon.com/storage/app/media/Balkans%20business%20opportunities.png	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/Balkans%20business%20opportunities.png	(from https://www.immoricon.com/blog/post/south-east-europe-the-serious-sourcing-alternative-that-we-should-all-consider)
11:42:33	24502/24502	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Aug%202022%2018:24:54%20GMT	https://immoricon.com/storage/app/media/The%20Time%20Value%20of%20Money.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/The%20Time%20Value%20of%20Money.jpg	(from https://www.immoricon.com/blog/post/south-east-europe-the-serious-sourcing-alternative-that-we-should-all-consider)
11:42:34	97617/97617	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Aug%202022%2018:24:54%20GMT	https://immoricon.com/storage/app/media/Global%20Situation.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/Global%20Situation.jpg	(from https://www.immoricon.com/blog/post/south-east-europe-the-serious-sourcing-alternative-that-we-should-all-consider)
11:42:35	172676/172676	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20May%202022%2016:23:50%20GMT	https://immoricon.com/storage/app/media/decline%20brings%20new%20opportunities_immoricon.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/decline%20brings%20new%20opportunities_immoricon.jpg	(from https://www.immoricon.com/blog/post/merchants-tale)
11:42:35	401948/401948	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20May%202022%2017:19:40%20GMT	https://www.immoricon.com/storage/app/uploads/public/628/779/4c2/6287794c2d3a0861249036.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/628/779/4c2/6287794c2d3a0861249036.jpg	(from https://www.immoricon.com/blog/post/merchants-tale)
11:42:35	61963/61963	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Apr%202022%2002:04:52%20GMT	https://immoricon.com/storage/app/media/connecting%20the%20parts%20in%20sourcing_immoricon.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/connecting%20the%20parts%20in%20sourcing_immoricon.jpg	(from https://www.immoricon.com/blog/post/one-stop-product-sourcing-services-your-business)
11:42:35	76484/76484	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Apr%202022%2002:07:34%20GMT	https://www.immoricon.com/storage/app/uploads/public/626/068/064/6260680645fa2121655026.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/626/068/064/6260680645fa2121655026.jpg	(from https://www.immoricon.com/blog/post/one-stop-product-sourcing-services-your-business)
11:42:35	503299/503299	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20May%202022%2016:19:36%20GMT	https://immoricon.com/storage/app/media/Create%20new%20supply%20opportunities_immoricon.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/Create%20new%20supply%20opportunities_immoricon.jpg	(from https://www.immoricon.com/blog/post/merchants-tale)
11:42:36	618903/618903	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Mar%202022%2018:28:42%20GMT	https://www.immoricon.com/storage/app/uploads/public/623/dc3/8a5/623dc38a5265b995687471.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/623/dc3/8a5/623dc38a5265b995687471.jpg	(from https://www.immoricon.com/blog/post/lets-spread-solidarity)
11:42:36	459898/459898	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Mar%202022%2018:23:54%20GMT	https://immoricon.com/storage/app/media/immoricon%20solidarity.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/immoricon%20solidarity.jpg	(from https://www.immoricon.com/blog/post/lets-spread-solidarity)
11:42:37	27934/27934	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:36%20GMT	https://www.immoricon.com/blog/post/spreading-christmas-spirit	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/spreading-christmas-spirit.html	(from https://www.immoricon.com/news?page=2)
11:42:37	1760692/1760692	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2019:13:12%20GMT	https://www.immoricon.com/storage/app/uploads/public/620/660/e9a/620660e9ac79a877628130.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/620/660/e9a/620660e9ac79a877628130.jpg	(from https://www.immoricon.com/blog/post/growing-your-business-together)
11:42:37	797626/797626	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2019:03:14%20GMT	https://immoricon.com/storage/app/media/stacking-wooden-blocks-is-risk-creating-business-growth-ideas.jpg	C:/xampp/htdocs/bussines/immoricon.com/storage/app/media/stacking-wooden-blocks-is-risk-creating-business-growth-ideas.jpg	(from https://www.immoricon.com/blog/post/growing-your-business-together)
11:42:37	11736/11736	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Dec%202021%2019:45:32%20GMT	https://www.immoricon.com/storage/app/uploads/public/b31/4a6/c01/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/b31/4a6/c01/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:38	20205/20205	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Dec%202021%2019:45:32%20GMT	https://www.immoricon.com/storage/app/uploads/public/b31/4a6/c01/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/b31/4a6/c01/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:38	26644/26644	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:37%20GMT	https://www.immoricon.com/blog/post/happy-holiday-season	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/happy-holiday-season.html	(from https://www.immoricon.com/news?page=2)
11:42:38	27731/27731	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Dec%202021%2017:30:08%20GMT	https://www.immoricon.com/storage/app/uploads/public/aca/c7d/b14/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/aca/c7d/b14/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:38	40352/40352	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Dec%202021%2017:30:08%20GMT	https://www.immoricon.com/storage/app/uploads/public/aca/c7d/b14/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/aca/c7d/b14/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:39	28319/28319	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:38%20GMT	https://www.immoricon.com/blog/post/home-textile-product-range	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/home-textile-product-range.html	(from https://www.immoricon.com/news?page=2)
11:42:39	21626/21626	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2020:39:16%20GMT	https://www.immoricon.com/storage/app/uploads/public/074/b03/5ba/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/074/b03/5ba/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:39	35560/35560	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2020:39:16%20GMT	https://www.immoricon.com/storage/app/uploads/public/074/b03/5ba/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/074/b03/5ba/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:40	29125/29125	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:38%20GMT	https://www.immoricon.com/blog/post/increase-your-fitness-improve-your-business	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/increase-your-fitness-improve-your-business.html	(from https://www.immoricon.com/news?page=2)
11:42:40	32654/32654	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Dec%202021%2014:56:16%20GMT	https://www.immoricon.com/storage/app/uploads/public/564/1a8/7eb/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/564/1a8/7eb/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:40	63443/63443	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Dec%202021%2014:56:16%20GMT	https://www.immoricon.com/storage/app/uploads/public/564/1a8/7eb/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/564/1a8/7eb/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:40	28537/28537	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:39%20GMT	https://www.immoricon.com/blog/post/importance-walking-extra-mile	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/importance-walking-extra-mile.html	(from https://www.immoricon.com/news?page=2)
11:42:41	26105/26105	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:07:26%20GMT	https://www.immoricon.com/storage/app/uploads/public/1ff/3e6/f93/thumb__270_270_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/1ff/3e6/f93/thumb__270_270_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:41	40364/40364	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Nov%202021%2020:07:26%20GMT	https://www.immoricon.com/storage/app/uploads/public/1ff/3e6/f93/thumb__500_300_0_0_crop.jpg	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/1ff/3e6/f93/thumb__500_300_0_0_crop.jpg	(from https://www.immoricon.com/news?page=2)
11:42:41	30373/30373	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Sep%202025%2009:42:40%20GMT	https://www.immoricon.com/blog/post/what-sucessful-companies-know-about-strategic-sourcing-we-can-tell-you	C:/xampp/htdocs/bussines/www.immoricon.com/blog/post/what-sucessful-companies-know-about-strategic-sourcing-we-can-tell-you.html	(from https://www.immoricon.com/news?page=2)
11:42:41	14334/14334	---M--	200	added ('OK')	image/webp	date:Fri,%2017%20Sep%202021%2014:06:48%20GMT	https://www.immoricon.com/storage/app/uploads/public/369/eb5/71e/thumb__270_270_0_0_crop.webp	C:/xampp/htdocs/bussines/www.immoricon.com/storage/app/uploads/public/369/eb5/71e/thumb__270_270_0_0_crop.webp	(from https://www.immoricon.com/news?page=2)
